ticker,company_name,fiscal_year,revenue,net_income,gross_profit,operating_income,cost_of_revenue,interest_expense,eps_basic,eps_diluted,total_assets,total_liabilities,stockholders_equity,current_assets,current_liabilities,cash_and_equivalents,short_term_investments,accounts_receivable,long_term_debt,inventory
INTU,INTUIT INC.,2025,14368000000,2384000000,14205000000,3141000000,163000000,248000000,8.49,8.42,32132000000,13696000000,16441000000,9678000000,7491000000,2848000000,465000000,457000000,5539000000,
INTU,INTUIT INC.,2024,12726000000,2066000000,12586000000,2571000000,140000000,81000000,7.38,7.28,27780000000,10511000000,9869000000,5557000000,3790000000,2796000000,814000000,405000000,6120000000,
INTU,INTUIT INC.,2023,9633000000,2062000000,9583000000,2500000000,50000000,29000000,7.65,7.56,27734000000,11293000000,5106000000,5047000000,3630000000,2562000000,485000000,446000000,6415000000,
INTU,INTUIT INC.,2022,7679000000,1826000000,7657000000,2176000000,22000000,14000000,6.99,6.92,15516000000,5647000000,3749000000,5157000000,2655000000,6442000000,1308000000,391000000,2034000000,
INTU,INTUIT INC.,2021,6784000000,1557000000,6764000000,1854000000,20000000,15000000,5.99,5.89,10931000000,5825000000,2816000000,7980000000,3529000000,2116000000,608000000,149000000,2031000000,
INTU,INTUIT INC.,2020,6025000000,1329000000,5778000000,1560000000,247000000,20000000,5.18,5.09,6283000000,2534000000,1699000000,3594000000,1966000000,1464000000,624000000,87000000,386000000,
