ticker,company_name,fiscal_year,revenue,net_income,gross_profit,operating_income,cost_of_revenue,interest_expense,eps_basic,eps_diluted,total_assets,total_liabilities,stockholders_equity,current_assets,current_liabilities,cash_and_equivalents,short_term_investments,accounts_receivable,long_term_debt,inventory
MSFT,MICROSOFT CORPORATION,2025,211915000000,72361000000,146052000000,88523000000,65863000000,1968000000,9.72,9.68,512163000000,243686000000,206223000000,159734000000,125286000000,18315000000,57228000000,56924000000,42688000000,1246000000
MSFT,MICROSOFT CORPORATION,2024,198270000000,72738000000,135620000000,83383000000,62650000000,2063000000,9.7,9.65,411976000000,205753000000,166542000000,184257000000,104149000000,34704000000,76558000000,48688000000,41990000000,2500000000
MSFT,MICROSOFT CORPORATION,2023,168088000000,61271000000,115856000000,69916000000,52232000000,2346000000,8.12,8.05,364840000000,198298000000,141988000000,169684000000,95082000000,13931000000,90826000000,44261000000,47032000000,3742000000
MSFT,MICROSOFT CORPORATION,2022,143015000000,44281000000,96937000000,52959000000,46078000000,2591000000,5.82,5.76,333779000000,191791000000,118304000000,184406000000,88657000000,14224000000,116110000000,38043000000,50074000000,2636000000
MSFT,MICROSOFT CORPORATION,2021,125843000000,39240000000,82933000000,42959000000,42910000000,2686000000,5.11,5.06,301311000000,183007000000,102330000000,181915000000,72310000000,13576000000,122951000000,32011000000,59578000000,1895000000
MSFT,MICROSOFT CORPORATION,2020,110360000000,16571000000,72007000000,35058000000,38353000000,2733000000,2.15,2.13,286556000000,184226000000,82718000000,175552000000,69420000000,11356000000,122463000000,29524000000,66662000000,2063000000
