ticker,company_name,fiscal_year,revenue,net_income,gross_profit,operating_income,cost_of_revenue,interest_expense,eps_basic,eps_diluted,total_assets,total_liabilities,stockholders_equity,current_assets,current_liabilities,cash_and_equivalents,short_term_investments,accounts_receivable,long_term_debt,inventory
CSCO,"CISCO SYSTEMS, INC.",2025,56998000000,12613000000,35753000000,15031000000,21245000000,427000000,3.08,3.07,124413000000,78956000000,39773000000,36862000000,40584000000,7508000000,10346000000,6685000000,19621000000,3373000000
CSCO,"CISCO SYSTEMS, INC.",2024,51557000000,11812000000,32248000000,13969000000,19309000000,360000000,2.83,2.82,101852000000,57499000000,41275000000,43348000000,31309000000,10123000000,16023000000,5854000000,6658000000,3644000000
CSCO,"CISCO SYSTEMS, INC.",2023,49818000000,10591000000,31894000000,12833000000,17924000000,434000000,2.51,2.5,94002000000,54229000000,37920000000,36717000000,25640000000,7079000000,12188000000,6622000000,8416000000,2568000000
CSCO,"CISCO SYSTEMS, INC.",2022,49301000000,11214000000,31683000000,13620000000,17618000000,585000000,2.65,2.64,97497000000,56222000000,33571000000,39112000000,26257000000,9175000000,15343000000,5766000000,9018000000,1559000000
CSCO,"CISCO SYSTEMS, INC.",2021,51904000000,11621000000,32666000000,14219000000,19238000000,859000000,2.63,2.61,94853000000,56933000000,43204000000,43573000000,25331000000,11809000000,17610000000,5472000000,11578000000,1282000000
CSCO,"CISCO SYSTEMS, INC.",2020,49330000000,110000000,30606000000,12309000000,18724000000,943000000,0.02,0.02,97793000000,64222000000,66137000000,47755000000,31712000000,11750000000,21663000000,5491000000,14475000000,1383000000
