ticker,company_name,fiscal_year,revenue,net_income,gross_profit,operating_income,cost_of_revenue,interest_expense,eps_basic,eps_diluted,total_assets,total_liabilities,stockholders_equity,current_assets,current_liabilities,cash_and_equivalents,short_term_investments,accounts_receivable,long_term_debt,inventory
NOW,"SERVICENOW, INC.",2025,8971000000,1731000000,7050000000,762000000,1921000000,23000000,1.7,1.68,20383000000,10774000000,5032000000,9187000000,8358000000,1897000000,3458000000,2240000000,1489000000,
NOW,"SERVICENOW, INC.",2024,7245000000,325000000,5672000000,355000000,1573000000,24000000,1.61,1.6,17387000000,9759000000,3695000000,7777000000,7365000000,1470000000,2980000000,2036000000,1488000000,
NOW,"SERVICENOW, INC.",2023,5896000000,230000000,4543000000,257000000,1353000000,41000000,1.16,1.13,13299000000,8267000000,2834000000,6654000000,6005000000,1728000000,2810000000,1725000000,1486000000,
NOW,"SERVICENOW, INC.",2022,4519000000,119000000,3532000000,199000000,987000000,33000000,0.61,0.59,10798000000,7103000000,2127000000,5220000000,4949000000,1677000000,1576000000,1390000000,92000000,
NOW,"SERVICENOW, INC.",2021,3460000000,626698000,2664000000,42000000,796000000,33000000,3.36,3.18,8715000000,5881000000,1110000000,4522000000,3737000000,776000000,1415000000,1009000000,0,
NOW,"SERVICENOW, INC.",2020,2608816000,-26704000,1986158000,-42426000,622658000,52733000,-0.15,-0.15,6022430000,3894489000,778744000,2826901000,2752785000,566204000,915317000,835279000,694981000,
