ticker,company_name,fiscal_year,revenue,net_income,gross_profit,operating_income,cost_of_revenue,interest_expense,eps_basic,eps_diluted,total_assets,total_liabilities,stockholders_equity,current_assets,current_liabilities,cash_and_equivalents,short_term_investments,accounts_receivable,long_term_debt,inventory
AMZN,AMAZON COM INC,2025,574785000000,30425000000,270046000000,36852000000,304739000000,3182000000,2.95,2.9,527854000000,624894000000,146043000000,190867000000,179431000000,78779000000,22423000000,55451000000,52623000000,34214000000
AMZN,AMAZON COM INC,2024,513983000000,-2722000000,225152000000,12248000000,288831000000,2367000000,-0.27,-0.27,462675000000,527854000000,138245000000,172351000000,164917000000,73387000000,13393000000,52253000000,58314000000,33318000000
AMZN,AMAZON COM INC,2023,469822000000,33364000000,197478000000,24879000000,272344000000,1809000000,3.3,3.24,420549000000,462675000000,93404000000,146791000000,155393000000,53888000000,16138000000,42360000000,67150000000,34405000000
AMZN,AMAZON COM INC,2022,386064000000,21331000000,152757000000,22899000000,233307000000,1647000000,2.13,2.09,321195000000,420549000000,62060000000,161580000000,142266000000,36220000000,59829000000,32891000000,48744000000,32640000000
AMZN,AMAZON COM INC,2021,280522000000,11588000000,114986000000,14541000000,165536000000,1600000000,23.46,23.01,225248000000,321195000000,43549000000,132733000000,126385000000,42122000000,42274000000,24542000000,31816000000,23795000000
AMZN,AMAZON COM INC,2020,232887000000,10073000000,93731000000,12421000000,139156000000,1417000000,20.68,20.14,162648000000,225248000000,27709000000,96334000000,87812000000,36092000000,18929000000,20816000000,23414000000,20497000000
