ticker,company_name,fiscal_year,revenue,net_income,gross_profit,operating_income,cost_of_revenue,interest_expense,eps_basic,eps_diluted,total_assets,total_liabilities,stockholders_equity,current_assets,current_liabilities,cash_and_equivalents,short_term_investments,accounts_receivable,long_term_debt,inventory
PANW,Palo Alto Networks Inc,2025,6892700000,439700000,4983000000,387300000,1909700000,25800000,0.73,0.64,19990900000,14821200000,210000000,6849700000,7682700000,1135300000,1043600000,2618600000,963900000,115900000.0
PANW,Palo Alto Networks Inc,2024,5501500000,-267000000,3782800000,-188800000,1718700000,27400000,-0.9,-0.9,14501100000,12752700000,634500000,6048000000,7737500000,2118500000,1254700000,2463200000,1991500000,
PANW,Palo Alto Networks Inc,2023,4256100000,-498900000,2981200000,-304100000,1274900000,163300000,-1.73,-1.73,12253600000,12043600000,210000000,6414900000,8306300000,1874200000,1516000000,2142500000,3676800000,
PANW,Palo Alto Networks Inc,2022,3408400000,-267000000,2408900000,-179000000,999500000,88700000,-2.76,-2.76,10241600000,9478000000,634500000,4647300000,5116700000,2958000000,1026900000,1240400000,3226000000,
PANW,Palo Alto Networks Inc,2021,2899600000,-81900000,2091200000,-54100000,808400000,83900000,-0.87,-0.87,9065400000,9065400000,1101800000,5129200000,2691700000,961400000,789800000,1037100000,3084100000,
PANW,Palo Alto Networks Inc,2020,2273600000,-122200000,1628500000,-104200000,645100000,29600000,-1.33,-1.33,6592200000,6592200000,1586300000,3664800000,2053300000,2506900000,1841700000,582400000,1430000000,
