ticker,company_name,fiscal_year,revenue,net_income,gross_profit,operating_income,cost_of_revenue,interest_expense,eps_basic,eps_diluted,total_assets,total_liabilities,stockholders_equity,current_assets,current_liabilities,cash_and_equivalents,short_term_investments,accounts_receivable,long_term_debt,inventory
INTC,INTEL CORPORATION,2025,54228000000,1689000000,21711000000,93000000,32517000000,878000000,0.4,0.4,196485000000,196485000000,99270000000,47324000000,35666000000,8249000000,848000000,3478000000,46282000000,12198000000
INTC,INTEL CORPORATION,2024,63054000000,8014000000,26866000000,2334000000,36188000000,496000000,1.95,1.94,191572000000,191572000000,105590000000,43269000000,28053000000,4827000000,1194000000,3402000000,46978000000,11127000000
INTC,INTEL CORPORATION,2023,79024000000,19868000000,43815000000,19456000000,35209000000,597000000,4.89,4.86,182103000000,182103000000,101423000000,50407000000,32155000000,5865000000,1341000000,4133000000,37684000000,13224000000
INTC,INTEL CORPORATION,2022,77867000000,20899000000,43612000000,23678000000,34255000000,629000000,4.98,4.94,168406000000,168406000000,95391000000,58558000000,27462000000,4194000000,2171000000,9457000000,33510000000,10776000000
INTC,INTEL CORPORATION,2021,71965000000,21048000000,42140000000,22035000000,29825000000,489000000,4.77,4.71,153091000000,153091000000,74563000000,47249000000,24754000000,3019000000,1830000000,6782000000,33897000000,8427000000
INTC,INTEL CORPORATION,2020,70848000000,21053000000,43737000000,23316000000,27111000000,468000000,4.57,4.48,136524000000,136524000000,69653000000,31239000000,22310000000,3433000000,450000000,7659000000,25308000000,8744000000
